timestamp,station_id,station_name,road_type,direction,settlement_size,distance_to_city_km,total_pumps,shop_area_m2,has_car_wash,has_cafe,has_shop,competitors_within_5km,corporate_customer_ratio,staff_engagement_score,customer_loyalty_score,temperature,weather_condition,precipitation_mm,visibility_km,wind_speed_ms,is_snow,is_rain,is_fog,traffic_Passengers_cars,traffic_Truck_short,traffic_Truck,traffic_Truck_long,traffic_Transporter,traffic_Undefined,total_traffic,sales_AI92,sales_AI95,sales_AI98,sales_DT_EURO,sales_DT_TANEKO,sales_DT_SUMMER,sales_DT_WINTER,total_fuel_sales,shop_напитки,shop_закуски,shop_автотовары,shop_кофе,shop_табак,shop_total_revenue,promotion_fuel_active,promotion_shop_active,promotion_cafe_active,ad_active,ad_channel,competitor_price_AI92,competitor_price_AI95,competitor_price_DT,price_AI92,price_AI95,price_AI98,price_DT_EURO,price_DT_TANEKO,price_DT_SUMMER,price_DT_WINTER,hour,day_of_week,week_of_year,month,quarter,season,is_weekend,is_holiday,holiday_name,is_rush_hour,is_night,day_name
2023-10-02 03:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,7.6,дождь,0.8,3.7,4.8,0,1,0,12,3,5,4,1,0,28,2.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,50.3,51.5,51.9,50.4,52.8,56.9,50.5,52.6,50.5,52.3,3,0,40,10,4,autumn,0,0,,0,1,Monday
2023-10-02 04:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,1.1,дождь,0.6,5.1,6.1,0,1,0,13,3,6,5,1,0,31,2.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,билборд,48.9,51.6,51.6,50.4,52.8,56.9,50.5,52.6,50.5,52.3,4,0,40,10,4,autumn,0,0,,0,1,Monday
2023-10-02 05:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-1.6,облачно,0.0,13.1,0.8,0,0,0,16,4,7,6,2,1,37,3.0,3.0,1.0,3.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,51.9,50.7,48.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,5,0,40,10,4,autumn,0,0,,0,1,Monday
2023-10-02 06:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-2.3,облачно,0.0,9.1,4.3,0,0,0,96,15,27,23,7,3,175,15.0,17.0,4.0,4.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,51.5,51.6,51.5,50.4,52.8,56.9,50.5,52.6,50.5,52.3,6,0,40,10,4,autumn,0,0,,0,0,Monday
2023-10-02 07:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,0.1,облачно,0.0,10.3,1.0,0,0,0,281,37,65,56,18,9,469,82.0,93.0,23.0,23.0,7.0,2.0,2.0,232.0,112.0,205.0,348.0,197.0,70.0,932.0,1,0,0,0,,49.5,53.6,52.4,50.4,52.8,56.9,50.5,52.6,50.5,52.3,7,0,40,10,4,autumn,0,0,,1,0,Monday
2023-10-02 08:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,2.3,ясно,0.0,13.2,2.2,0,0,0,280,37,65,56,18,9,467,81.0,93.0,23.0,23.0,7.0,2.0,2.0,231.0,74.0,164.0,209.0,133.0,42.0,622.0,1,0,0,0,,52.7,50.6,52.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,8,0,40,10,4,autumn,0,0,,1,0,Monday
2023-10-02 09:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-1.7,ясно,0.0,13.9,5.2,0,0,0,243,32,56,48,16,8,405,78.0,89.0,22.0,22.0,7.0,2.0,2.0,222.0,76.0,145.0,208.0,122.0,44.0,595.0,1,0,0,0,,48.3,52.3,48.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,9,0,40,10,4,autumn,0,0,,1,0,Monday
2023-10-02 10:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-3.3,облачно,0.0,12.3,1.0,0,0,0,92,15,26,22,7,3,168,17.0,20.0,5.0,5.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,51.3,55.3,52.5,50.4,52.8,56.9,50.5,52.6,50.5,52.3,10,0,40,10,4,autumn,0,0,,0,0,Monday
2023-10-02 11:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-1.9,ясно,0.0,10.9,2.4,0,0,0,97,16,28,24,8,4,178,15.0,17.0,4.0,4.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,52.2,53.5,50.4,50.4,52.8,56.9,50.5,52.6,50.5,52.3,11,0,40,10,4,autumn,0,0,,0,0,Monday
2023-10-02 12:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,1.5,дождь,4.8,6.0,0.3,0,1,0,81,13,23,20,6,3,148,23.0,27.0,7.0,7.0,2.0,1.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,51.8,55.4,51.9,50.4,52.8,56.9,50.5,52.6,50.5,52.3,12,0,40,10,4,autumn,0,0,,0,0,Monday
2023-10-02 13:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-2.6,облачно,0.0,11.1,9.9,0,0,0,99,16,28,24,8,4,180,31.0,35.0,9.0,9.0,3.0,1.0,1.0,89.0,36.0,78.0,103.0,66.0,21.0,304.0,1,0,0,0,,50.7,53.9,50.2,50.4,52.8,56.9,50.5,52.6,50.5,52.3,13,0,40,10,4,autumn,0,0,,0,0,Monday
2023-10-02 14:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,10.4,дождь,0.6,2.2,0.2,0,1,0,88,14,25,21,7,3,160,27.0,31.0,8.0,8.0,2.0,1.0,1.0,78.0,35.0,77.0,121.0,65.0,21.0,319.0,1,0,0,0,,50.2,50.5,50.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,14,0,40,10,4,autumn,0,0,,0,0,Monday
2023-10-02 15:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,4.1,дождь,6.2,2.6,3.1,0,1,0,87,14,25,21,7,3,159,15.0,17.0,4.0,4.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,51.2,55.1,50.2,50.4,52.8,56.9,50.5,52.6,50.5,52.3,15,0,40,10,4,autumn,0,0,,0,0,Monday
2023-10-02 16:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,5.4,дождь,0.1,4.3,3.0,0,1,0,76,12,22,18,6,3,139,12.0,13.0,3.0,3.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,52.2,51.1,49.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,16,0,40,10,4,autumn,0,0,,0,0,Monday
2023-10-02 17:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,8.2,ясно,0.0,11.4,2.4,0,0,0,298,43,75,65,21,10,515,89.0,102.0,25.0,25.0,8.0,3.0,3.0,255.0,106.0,235.0,324.0,207.0,71.0,943.0,1,0,0,0,,52.5,52.9,52.6,50.4,52.8,56.9,50.5,52.6,50.5,52.3,17,0,40,10,4,autumn,0,0,,1,0,Monday
2023-10-02 18:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,7.5,ясно,0.0,9.8,0.2,0,0,0,271,39,68,59,19,9,468,100.0,114.0,29.0,29.0,9.0,3.0,3.0,287.0,136.0,272.0,477.0,246.0,95.0,1226.0,1,0,0,0,,51.6,51.0,53.0,50.4,52.8,56.9,50.5,52.6,50.5,52.3,18,0,40,10,4,autumn,0,0,,1,0,Monday
2023-10-02 19:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,14.0,ясно,0.0,13.0,1.2,0,0,0,314,45,80,68,22,11,543,118.0,135.0,34.0,34.0,10.0,3.0,3.0,337.0,178.0,345.0,535.0,359.0,107.0,1524.0,1,0,0,0,,51.0,55.0,49.5,50.4,52.8,56.9,50.5,52.6,50.5,52.3,19,0,40,10,4,autumn,0,0,,1,0,Monday
2023-10-02 20:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,5.3,ясно,0.0,13.6,2.7,0,0,0,84,14,24,21,7,3,154,14.0,16.0,4.0,4.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,48.3,52.3,52.4,50.4,52.8,56.9,50.5,52.6,50.5,52.3,20,0,40,10,4,autumn,0,0,,0,0,Monday
2023-10-02 21:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,11.1,облачно,0.0,11.7,3.9,0,0,0,90,15,26,22,7,3,165,15.0,17.0,4.0,4.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.3,54.4,52.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,21,0,40,10,4,autumn,0,0,,0,0,Monday
2023-10-02 22:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,12.1,ясно,0.0,8.5,8.1,0,0,0,14,3,6,5,1,0,33,2.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,радио,52.6,53.5,49.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,22,0,40,10,4,autumn,0,0,,0,1,Monday
2023-10-02 23:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,8.1,дождь,0.0,2.5,1.8,0,1,0,13,3,6,5,1,0,31,2.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.9,53.8,48.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,23,0,40,10,4,autumn,0,0,,0,1,Monday
2023-10-03 00:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,9.8,дождь,0.1,5.6,9.9,0,1,0,13,3,5,4,1,0,29,2.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,соцсети,48.0,53.8,51.4,50.4,52.8,56.9,50.5,52.6,50.5,52.3,0,1,40,10,4,autumn,0,0,,0,1,Tuesday
2023-10-03 01:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,3.9,дождь,0.0,4.0,4.9,0,1,0,15,4,7,6,2,1,35,2.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.0,54.8,52.6,50.4,52.8,56.9,50.5,52.6,50.5,52.3,1,1,40,10,4,autumn,0,0,,0,1,Tuesday
2023-10-03 02:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,8.1,облачно,0.0,9.7,2.9,0,0,0,17,4,7,6,2,1,38,2.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,52.4,52.5,49.0,50.4,52.8,56.9,50.5,52.6,50.5,52.3,2,1,40,10,4,autumn,0,0,,0,1,Tuesday
2023-10-03 03:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,4.1,ясно,0.0,8.5,2.4,0,0,0,17,4,7,6,2,1,39,3.0,3.0,1.0,3.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,50.2,52.7,49.4,50.4,52.8,56.9,50.5,52.6,50.5,52.3,3,1,40,10,4,autumn,0,0,,0,1,Tuesday
2023-10-03 04:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,1.4,облачно,0.0,13.7,3.3,0,0,0,16,4,7,6,2,1,37,3.0,3.0,1.0,3.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,50.4,50.9,50.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,4,1,40,10,4,autumn,0,0,,0,1,Tuesday
2023-10-03 05:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-3.3,снег,0.7,3.6,0.9,1,0,0,13,3,5,5,1,0,30,2.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.9,53.5,52.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,5,1,40,10,4,autumn,0,0,,0,1,Tuesday
2023-10-03 06:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-0.9,облачно,0.0,13.8,0.5,0,0,0,88,14,25,21,7,3,161,18.0,20.0,5.0,5.0,2.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,52.4,51.7,50.0,50.4,52.8,56.9,50.5,52.6,50.5,52.3,6,1,40,10,4,autumn,0,0,,0,0,Tuesday
2023-10-03 07:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,4.9,дождь,0.5,2.6,11.1,0,1,0,253,33,59,50,16,8,422,69.0,79.0,20.0,20.0,6.0,2.0,2.0,198.0,70.0,155.0,208.0,141.0,41.0,615.0,1,0,0,1,соцсети,48.0,51.7,50.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,7,1,40,10,4,autumn,0,0,,1,0,Tuesday
2023-10-03 08:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-3.6,снег,1.4,2.9,1.1,1,0,0,199,26,46,39,13,6,332,47.0,54.0,14.0,14.0,4.0,1.0,1.0,135.0,34.0,71.0,123.0,71.0,25.0,324.0,1,0,0,0,,52.3,54.9,48.2,50.4,52.8,56.9,50.5,52.6,50.5,52.3,8,1,40,10,4,autumn,0,0,,1,0,Tuesday
2023-10-03 09:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-0.3,облачно,0.0,10.7,1.0,0,0,0,249,33,58,50,16,8,416,82.0,94.0,23.0,23.0,7.0,2.0,2.0,233.0,115.0,237.0,338.0,182.0,63.0,935.0,1,0,0,0,,49.9,52.0,52.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,9,1,40,10,4,autumn,0,0,,1,0,Tuesday
2023-10-03 10:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,1.4,облачно,0.0,10.6,4.7,0,0,0,94,15,26,23,7,3,171,17.0,20.0,5.0,5.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.4,53.3,49.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,10,1,40,10,4,autumn,0,0,,0,0,Tuesday
2023-10-03 11:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-1.8,ясно,0.0,14.3,4.0,0,0,0,111,18,31,27,9,4,202,17.0,20.0,5.0,5.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,51.5,53.4,49.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,11,1,40,10,4,autumn,0,0,,0,0,Tuesday
2023-10-03 12:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,3.1,облачно,0.0,8.9,4.2,0,0,0,101,16,29,24,8,4,184,30.0,34.0,8.0,8.0,3.0,1.0,1.0,85.0,41.0,69.0,109.0,68.0,24.0,311.0,1,0,0,0,,50.6,50.8,48.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,12,1,40,10,4,autumn,0,0,,0,0,Tuesday
2023-10-03 13:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,5.4,дождь,1.5,6.7,1.5,0,1,0,91,15,26,22,7,3,166,27.0,30.0,8.0,8.0,2.0,1.0,1.0,77.0,40.0,77.0,103.0,66.0,21.0,307.0,1,0,0,0,,49.5,54.4,51.4,50.4,52.8,56.9,50.5,52.6,50.5,52.3,13,1,40,10,4,autumn,0,0,,0,0,Tuesday
2023-10-03 14:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,1.6,облачно,0.0,12.2,0.8,0,0,0,79,13,22,19,6,3,144,24.0,28.0,7.0,7.0,2.0,1.0,1.0,70.0,37.0,81.0,117.0,62.0,24.0,321.0,1,0,0,0,,52.2,54.5,48.0,50.4,52.8,56.9,50.5,52.6,50.5,52.3,14,1,40,10,4,autumn,0,0,,0,0,Tuesday
2023-10-03 15:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,5.9,дождь,2.6,6.2,1.5,0,1,0,80,13,23,20,6,3,147,13.0,15.0,4.0,4.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.7,51.5,52.6,50.4,52.8,56.9,50.5,52.6,50.5,52.3,15,1,40,10,4,autumn,0,0,,0,0,Tuesday
2023-10-03 16:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,3.7,ясно,0.0,11.9,9.1,0,0,0,86,14,24,21,7,3,157,16.0,19.0,5.0,5.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,радио,52.6,51.2,51.9,50.4,52.8,56.9,50.5,52.6,50.5,52.3,16,1,40,10,4,autumn,0,0,,0,0,Tuesday
2023-10-03 17:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,9.1,туман,0.0,1.3,2.3,0,0,1,285,41,72,62,20,10,492,98.0,112.0,28.0,28.0,8.0,3.0,3.0,280.0,147.0,313.0,467.0,250.0,96.0,1273.0,1,0,0,0,,51.0,50.4,50.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,17,1,40,10,4,autumn,0,0,,1,0,Tuesday
2023-10-03 18:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,10.2,облачно,0.0,12.0,0.3,0,0,0,269,39,68,58,19,9,464,87.0,100.0,25.0,25.0,7.0,2.0,2.0,248.0,108.0,240.0,335.0,197.0,64.0,944.0,1,0,0,1,мессенджеры,51.1,53.7,49.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,18,1,40,10,4,autumn,0,0,,1,0,Tuesday
2023-10-03 19:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,9.7,облачно,0.0,9.1,0.1,0,0,0,318,46,80,69,23,11,549,111.0,127.0,32.0,32.0,10.0,3.0,3.0,318.0,152.0,322.0,473.0,260.0,87.0,1294.0,1,0,0,0,,49.5,51.1,49.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,19,1,40,10,4,autumn,0,0,,1,0,Tuesday
2023-10-03 20:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,12.5,облачно,0.0,11.2,1.1,0,0,0,90,15,26,22,7,3,165,14.0,16.0,4.0,4.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,50.7,51.2,49.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,20,1,40,10,4,autumn,0,0,,0,0,Tuesday
2023-10-03 21:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,10.6,дождь,1.5,6.2,0.3,0,1,0,74,12,21,18,6,3,135,13.0,15.0,4.0,4.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,ТВ,51.9,54.1,49.2,50.4,52.8,56.9,50.5,52.6,50.5,52.3,21,1,40,10,4,autumn,0,0,,0,0,Tuesday
2023-10-03 22:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,11.6,ясно,0.0,13.3,0.3,0,0,0,14,3,6,5,1,0,33,2.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,50.1,50.9,51.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,22,1,40,10,4,autumn,0,0,,0,1,Tuesday
2023-10-03 23:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,10.7,облачно,0.0,10.3,1.6,0,0,0,15,4,7,6,2,1,35,3.0,3.0,1.0,3.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,52.9,54.8,48.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,23,1,40,10,4,autumn,0,0,,0,1,Tuesday
2023-10-04 00:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,9.4,ясно,0.0,14.6,7.2,0,0,0,19,4,8,7,2,1,43,3.0,3.0,1.0,3.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,соцсети,51.9,53.8,48.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,0,2,40,10,4,autumn,0,0,,0,1,Wednesday
2023-10-04 01:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,6.7,облачно,0.0,9.2,0.7,0,0,0,15,3,6,5,1,0,34,2.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,50.2,54.5,50.6,50.4,52.8,56.9,50.5,52.6,50.5,52.3,1,2,40,10,4,autumn,0,0,,0,1,Wednesday
2023-10-04 02:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,5.2,ясно,0.0,9.3,2.0,0,0,0,16,4,7,6,2,1,36,2.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,50.2,50.9,48.6,50.4,52.8,56.9,50.5,52.6,50.5,52.3,2,2,40,10,4,autumn,0,0,,0,1,Wednesday
2023-10-04 03:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,1.6,облачно,0.0,12.6,0.1,0,0,0,17,4,7,6,2,1,39,3.0,3.0,1.0,3.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,мессенджеры,49.1,51.9,48.2,50.4,52.8,56.9,50.5,52.6,50.5,52.3,3,2,40,10,4,autumn,0,0,,0,1,Wednesday
2023-10-04 04:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-1.2,облачно,0.0,8.6,1.5,0,0,0,16,4,7,6,2,1,37,3.0,3.0,1.0,3.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,ТВ,48.9,52.5,51.9,50.4,52.8,56.9,50.5,52.6,50.5,52.3,4,2,40,10,4,autumn,0,0,,0,1,Wednesday
2023-10-04 05:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,1.2,дождь,1.9,3.7,0.7,0,1,0,14,3,6,5,1,0,33,2.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,радио,52.0,53.1,52.6,50.4,52.8,56.9,50.5,52.6,50.5,52.3,5,2,40,10,4,autumn,0,0,,0,1,Wednesday
2023-10-04 06:00:00,0,Татнефть-АЗС-001,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-0.4,облачно,0.0,12.2,9.1,0,0,0,89,14,25,22,7,3,163,14.0,16.0,4.0,4.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.0,55.1,49.5,50.4,52.8,56.9,50.5,52.6,50.5,52.3,6,2,40,10,4,autumn,0,0,,0,0,Wednesday
