timestamp,station_id,station_name,actual,total_traffic,ad_active,promotion_fuel_active,promotion_shop_active,hour,day_of_week,prediction,target,target_label,model_version
2023-12-15 15:00:00,22,Татнефть-АЗС-023,19.0,66,0,1,1,15,4,17.1006179288865,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 15:00:00,23,Татнефть-АЗС-024,14.0,69,0,0,1,15,4,16.41731948552068,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 15:00:00,24,Татнефть-АЗС-025,19.0,99,0,1,1,15,4,21.15470024376029,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 15:00:00,3,Татнефть-АЗС-004,39.0,142,1,1,1,15,4,35.74028890156945,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 15:00:00,4,Татнефть-АЗС-005,19.0,77,0,0,1,15,4,18.738860479764195,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 15:00:00,5,Татнефть-АЗС-006,12.0,58,0,1,0,15,4,10.992501075281472,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 15:00:00,6,Татнефть-АЗС-007,18.0,75,0,1,0,15,4,20.554778511308072,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 15:00:00,7,Татнефть-АЗС-008,11.0,69,0,0,1,15,4,12.994358005295709,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 15:00:00,8,Татнефть-АЗС-009,25.0,105,0,1,0,15,4,25.9448284418787,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 15:00:00,9,Татнефть-АЗС-010,11.0,50,0,1,1,15,4,12.35404462367675,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,0,Татнефть-АЗС-001,37.0,149,1,1,0,16,4,37.84367309277762,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,1,Татнефть-АЗС-002,28.0,104,0,1,0,16,4,27.400377653285023,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,10,Татнефть-АЗС-011,17.0,96,0,1,0,16,4,20.760352749014608,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,11,Татнефть-АЗС-012,33.0,148,0,1,0,16,4,37.159580707241716,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,12,Татнефть-АЗС-013,13.0,70,1,0,0,16,4,14.123178033402773,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,13,Татнефть-АЗС-014,19.0,63,0,1,0,16,4,15.709721884712984,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,14,Татнефть-АЗС-015,16.0,72,1,1,0,16,4,15.150194902377294,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,15,Татнефть-АЗС-016,14.0,68,1,0,1,16,4,16.41731948552068,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,16,Татнефть-АЗС-017,33.0,149,1,1,0,16,4,37.74643150431353,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,17,Татнефть-АЗС-018,68.0,248,0,1,0,16,4,65.36749373852119,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,18,Татнефть-АЗС-019,38.0,159,0,0,1,16,4,35.48229270515236,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,19,Татнефть-АЗС-020,17.0,85,0,1,0,16,4,18.6734978918132,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,2,Татнефть-АЗС-003,55.0,229,0,0,1,16,4,55.2567447032155,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,20,Татнефть-АЗС-021,53.0,223,0,0,1,16,4,54.02907430963083,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,21,Татнефть-АЗС-022,21.0,93,0,1,0,16,4,20.760352749014608,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,22,Татнефть-АЗС-023,9.0,54,0,1,1,16,4,11.360962508637167,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,23,Татнефть-АЗС-024,19.0,75,0,0,1,16,4,18.31085276154702,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,24,Татнефть-АЗС-025,29.0,140,0,1,1,16,4,31.149476532431823,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,3,Татнефть-АЗС-004,33.0,145,0,1,1,16,4,36.69132746420368,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,4,Татнефть-АЗС-005,9.0,55,1,0,1,16,4,10.720082134382872,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,5,Татнефть-АЗС-006,27.0,106,0,1,0,16,4,25.9448284418787,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,6,Татнефть-АЗС-007,21.0,72,0,1,0,16,4,19.117726625449166,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,7,Татнефть-АЗС-008,19.0,105,0,0,1,16,4,20.7246986991979,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,8,Татнефть-АЗС-009,35.0,149,0,1,0,16,4,38.668391224377956,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 16:00:00,9,Татнефть-АЗС-010,11.0,55,0,1,1,16,4,11.015777447678328,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,0,Татнефть-АЗС-001,92.0,269,0,1,0,17,4,107.45005846745215,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,1,Татнефть-АЗС-002,135.0,293,0,1,0,17,4,157.25154889408063,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,10,Татнефть-АЗС-011,245.0,451,0,1,0,17,4,244.82591957191352,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,11,Татнефть-АЗС-012,225.0,415,0,1,0,17,4,229.74116454458013,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,12,Татнефть-АЗС-013,69.0,192,0,0,0,17,4,74.41838664266251,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,13,Татнефть-АЗС-014,65.0,166,0,1,0,17,4,71.00297136316098,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,14,Татнефть-АЗС-015,80.0,194,0,1,0,17,4,77.78024264028959,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,15,Татнефть-АЗС-016,84.0,207,0,0,1,17,4,94.552267539733,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,16,Татнефть-АЗС-017,101.0,277,0,1,0,17,4,115.64833779111791,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,17,Татнефть-АЗС-018,153.0,436,0,1,0,17,4,199.4672006692384,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,18,Татнефть-АЗС-019,198.0,404,0,0,1,17,4,193.47864681150958,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,19,Татнефть-АЗС-020,70.0,197,0,1,0,17,4,80.15724395932784,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,2,Татнефть-АЗС-003,177.0,485,1,0,1,17,4,189.19122760241882,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,20,Татнефть-АЗС-021,156.0,461,0,0,1,17,4,176.56401822379127,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,21,Татнефть-АЗС-022,243.0,469,0,1,0,17,4,253.595985169907,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,22,Татнефть-АЗС-023,82.0,191,0,1,1,17,4,95.9337549888143,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,23,Татнефть-АЗС-024,96.0,207,0,0,1,17,4,94.59538005299754,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,24,Татнефть-АЗС-025,288.0,576,0,1,1,17,4,319.25030847192335,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,3,Татнефть-АЗС-004,130.0,302,1,1,1,17,4,131.62065944730702,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,4,Татнефть-АЗС-005,47.0,140,0,0,1,17,4,46.890970643475235,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,5,Татнефть-АЗС-006,99.0,222,0,1,0,17,4,85.84203054065134,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,6,Татнефть-АЗС-007,111.0,210,0,1,0,17,4,107.38371514415115,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,7,Татнефть-АЗС-008,197.0,416,1,0,1,17,4,198.6164951095819,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,8,Татнефть-АЗС-009,218.0,498,0,1,0,17,4,269.86374159559074,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 17:00:00,9,Татнефть-АЗС-010,103.0,209,0,1,1,17,4,97.82955173832538,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,0,Татнефть-АЗС-001,187.0,422,1,1,0,18,4,231.93390909699917,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,1,Татнефть-АЗС-002,101.0,263,0,1,0,18,4,113.63716310310654,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,10,Татнефть-АЗС-011,133.0,312,0,1,0,18,4,135.60618117270965,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,11,Татнефть-АЗС-012,124.0,302,0,1,0,18,4,131.93740331850404,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,12,Татнефть-АЗС-013,64.0,203,0,0,0,18,4,80.34738238463405,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,13,Татнефть-АЗС-014,91.0,205,0,1,0,18,4,103.9281251917568,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,14,Татнефть-АЗС-015,95.0,219,0,1,0,18,4,85.03429459301802,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,15,Татнефть-АЗС-016,64.0,161,0,0,1,18,4,60.43021618229279,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,16,Татнефть-АЗС-017,255.0,468,0,1,0,18,4,253.56253295161503,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,17,Татнефть-АЗС-018,156.0,376,0,1,0,18,4,172.2745302060795,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,18,Татнефть-АЗС-019,229.0,489,0,0,1,18,4,233.14822865516598,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,19,Татнефть-АЗС-020,89.0,256,0,1,0,18,4,107.22814701610746,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,2,Татнефть-АЗС-003,317.0,680,0,0,1,18,4,327.3900418166267,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,20,Татнефть-АЗС-021,268.0,641,1,0,1,18,4,314.4873408055077,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,21,Татнефть-АЗС-022,124.0,283,0,1,0,18,4,120.05399589582535,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,22,Татнефть-АЗС-023,96.0,190,0,1,1,18,4,95.9337549888143,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,23,Татнефть-АЗС-024,105.0,228,0,0,1,18,4,108.90571116382232,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,24,Татнефть-АЗС-025,190.0,475,0,1,1,18,4,211.06296972770468,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,3,Татнефть-АЗС-004,158.0,317,0,1,1,18,4,151.31797284128348,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,4,Татнефть-АЗС-005,54.0,145,1,0,1,18,4,50.91854872032081,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,5,Татнефть-АЗС-006,80.0,200,1,1,0,18,4,80.09691292948509,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,6,Татнефть-АЗС-007,60.0,154,0,1,0,18,4,63.31592178634124,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,7,Татнефть-АЗС-008,195.0,427,0,0,1,18,4,200.81416393299452,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,8,Татнефть-АЗС-009,177.0,373,0,1,0,18,4,187.4218570301985,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 18:00:00,9,Татнефть-АЗС-010,115.0,241,0,1,1,18,4,126.56671834843716,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,0,Татнефть-АЗС-001,176.0,414,0,1,0,19,4,230.0500988383422,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,1,Татнефть-АЗС-002,145.0,272,0,1,0,19,4,142.41162824446192,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,10,Татнефть-АЗС-011,194.0,436,1,1,0,19,4,237.6109302875091,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,11,Татнефть-АЗС-012,167.0,347,0,1,0,19,4,165.78345538242286,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,12,Татнефть-АЗС-013,161.0,327,0,0,0,19,4,157.54908727760616,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,13,Татнефть-АЗС-014,101.0,228,0,1,0,19,4,120.04627876938855,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,14,Татнефть-АЗС-015,135.0,318,1,1,0,19,4,171.29512585995957,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,15,Татнефть-АЗС-016,53.0,147,0,0,1,19,4,54.71341675820536,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,16,Татнефть-АЗС-017,117.0,277,0,1,0,19,4,115.73540036466675,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,17,Татнефть-АЗС-018,192.0,439,0,1,0,19,4,199.18249331460837,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,18,Татнефть-АЗС-019,218.0,434,0,0,1,19,4,207.25303864546393,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,19,Татнефть-АЗС-020,80.0,203,1,1,0,19,4,81.87383053874656,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,2,Татнефть-АЗС-003,259.0,602,1,0,1,19,4,302.9140835345014,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,20,Татнефть-АЗС-021,331.0,719,0,0,1,19,4,352.27144469627285,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,21,Татнефть-АЗС-022,128.0,301,0,1,0,19,4,131.84512541722103,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,22,Татнефть-АЗС-023,47.0,132,1,1,1,19,4,49.18884337239526,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,23,Татнефть-АЗС-024,89.0,178,1,0,1,19,4,76.14958880043237,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,24,Татнефть-АЗС-025,327.0,644,1,1,1,19,4,348.82592551812934,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,3,Татнефть-АЗС-004,241.0,441,0,1,1,19,4,244.16567229031247,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,4,Татнефть-АЗС-005,50.0,153,0,0,1,19,4,55.73367816192685,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,5,Татнефть-АЗС-006,163.0,310,1,1,0,19,4,168.6032449220238,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,6,Татнефть-АЗС-007,64.0,152,0,1,0,19,4,60.465737025449776,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,7,Татнефть-АЗС-008,105.0,310,1,0,1,19,4,121.98414591274673,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,8,Татнефть-АЗС-009,227.0,441,1,1,0,19,4,244.2352253368375,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 19:00:00,9,Татнефть-АЗС-010,101.0,214,1,1,1,19,4,105.79075524004892,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,0,Татнефть-АЗС-001,33.0,156,1,1,0,20,4,39.33526393144418,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,1,Татнефть-АЗС-002,28.0,99,0,1,0,20,4,27.276425419791785,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,10,Татнефть-АЗС-011,25.0,118,1,1,0,20,4,27.707832281563984,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,11,Татнефть-АЗС-012,19.0,101,0,1,0,20,4,21.48224969486225,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,12,Татнефть-АЗС-013,13.0,73,1,0,0,20,4,15.159520214951005,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,13,Татнефть-АЗС-014,14.0,64,0,1,0,20,4,14.631728214018244,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,14,Татнефть-АЗС-015,24.0,110,0,1,0,20,4,27.10348181892253,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,15,Татнефть-АЗС-016,12.0,63,0,0,1,20,4,14.106329797120795,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,16,Татнефть-АЗС-017,23.0,108,0,1,0,20,4,21.599899571830914,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,17,Татнефть-АЗС-018,41.0,197,0,1,0,20,4,47.12922640708417,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,18,Татнефть-АЗС-019,38.0,171,1,0,1,20,4,38.41694249705024,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,19,Татнефть-АЗС-020,19.0,86,1,1,0,20,4,21.493956461736364,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,2,Татнефть-АЗС-003,43.0,208,0,0,1,20,4,50.61760536814027,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,20,Татнефть-АЗС-021,30.0,179,1,0,1,20,4,38.63522700531079,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,21,Татнефть-АЗС-022,34.0,154,0,1,0,20,4,37.77984941676963,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,22,Татнефть-АЗС-023,21.0,82,0,1,1,20,4,22.52268631964254,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,23,Татнефть-АЗС-024,13.0,69,0,0,1,20,4,16.552163730851756,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,24,Татнефть-АЗС-025,64.0,237,0,1,1,20,4,63.546331623477414,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,3,Татнефть-АЗС-004,30.0,132,1,1,1,20,4,30.30435417905207,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,4,Татнефть-АЗС-005,8.0,52,0,0,1,20,4,10.43339723212395,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,5,Татнефть-АЗС-006,29.0,106,0,1,0,20,4,25.938526085354123,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,6,Татнефть-АЗС-007,9.0,52,0,1,0,20,4,11.361680496027954,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,7,Татнефть-АЗС-008,32.0,169,0,0,1,20,4,37.232926989815425,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,8,Татнефть-АЗС-009,39.0,142,0,1,0,20,4,37.39565032858102,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 20:00:00,9,Татнефть-АЗС-010,18.0,74,0,1,1,20,4,19.50356866060167,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,0,Татнефть-АЗС-001,38.0,147,0,1,0,21,4,37.15327835071714,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,1,Татнефть-АЗС-002,11.0,52,1,1,0,21,4,11.35162366042313,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,10,Татнефть-АЗС-011,41.0,160,0,1,0,21,4,39.91867587426873,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,11,Татнефть-АЗС-012,27.0,117,1,1,0,21,4,24.430840993521375,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,12,Татнефть-АЗС-013,16.0,75,0,0,0,21,4,17.96263629373204,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,13,Татнефть-АЗС-014,13.0,63,1,1,0,21,4,15.703419528188407,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,14,Татнефть-АЗС-015,30.0,114,0,1,0,21,4,29.313825803636263,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,15,Татнефть-АЗС-016,18.0,77,0,0,1,21,4,18.933325632674375,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,16,Татнефть-АЗС-017,33.0,130,0,1,0,21,4,30.76482994822969,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,17,Татнефть-АЗС-018,21.0,113,1,1,0,21,4,22.48468218176466,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,18,Татнефть-АЗС-019,14.0,84,1,0,1,21,4,17.119865686398928,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,19,Татнефть-АЗС-020,23.0,102,0,1,0,21,4,24.64203441449579,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,2,Татнефть-АЗС-003,39.0,157,0,0,1,21,4,34.93761904141699,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,20,Татнефть-АЗС-021,19.0,110,1,0,1,21,4,19.214591367045845,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,21,Татнефть-АЗС-022,38.0,168,1,1,0,21,4,42.42239823223704,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,22,Татнефть-АЗС-023,8.0,46,1,1,1,21,4,9.260928249433379,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,23,Татнефть-АЗС-024,9.0,52,1,0,1,21,4,10.084692800377503,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,24,Татнефть-АЗС-025,21.0,109,0,1,1,21,4,21.198815974585557,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,3,Татнефть-АЗС-004,39.0,151,0,1,1,21,4,37.5630757730833,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,4,Татнефть-АЗС-005,8.0,44,1,0,1,21,4,7.57670138362413,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,5,Татнефть-АЗС-006,28.0,111,0,1,0,21,4,27.10348181892253,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,6,Татнефть-АЗС-007,21.0,79,1,1,0,21,4,21.318397984291078,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,7,Татнефть-АЗС-008,14.0,77,1,0,1,21,4,15.48299482399934,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,8,Татнефть-АЗС-009,30.0,112,0,1,0,21,4,28.431349685658354,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 21:00:00,9,Татнефть-АЗС-010,14.0,57,0,1,1,21,4,14.627859906595248,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 22:00:00,0,Татнефть-АЗС-001,3.0,23,0,1,0,22,4,3.4987744162548706,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 22:00:00,1,Татнефть-АЗС-002,2.0,9,0,1,0,22,4,1.7093246836995053,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 22:00:00,10,Татнефть-АЗС-011,3.0,20,0,1,0,22,4,3.0203979638286738,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 22:00:00,11,Татнефть-АЗС-012,4.0,23,1,1,0,22,4,3.4987744162548706,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 22:00:00,12,Татнефть-АЗС-013,2.0,15,0,0,0,22,4,2.723229714501656,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 22:00:00,13,Татнефть-АЗС-014,2.0,14,0,1,0,22,4,2.991218284284801,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 22:00:00,14,Татнефть-АЗС-015,2.0,17,0,1,0,22,4,2.377968400104898,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 22:00:00,15,Татнефть-АЗС-016,2.0,11,0,0,1,22,4,1.2317462375348576,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 22:00:00,16,Татнефть-АЗС-017,8.0,31,1,1,0,22,4,7.963504661601547,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 22:00:00,17,Татнефть-АЗС-018,8.0,35,0,1,0,22,4,8.218208415275356,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 22:00:00,18,Татнефть-АЗС-019,2.0,15,0,0,1,22,4,1.3798873040108084,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 22:00:00,19,Татнефть-АЗС-020,7.0,24,0,1,0,22,4,6.304470296345885,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 22:00:00,2,Татнефть-АЗС-003,8.0,32,1,0,1,22,4,6.906916344095995,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2023-12-15 22:00:00,20,Татнефть-АЗС-021,4.0,28,1,0,1,22,4,4.884027646011212,total_fuel_sales,Продажи топлива,baseline_hgb_v2
